#airframe_info, log_version="1.00", airframe_name="Cessna T182T", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="xxxxxxxxx", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2014-03-29, 22:54:09,  +00:00,       ,   40.2249031, -111.7191620,  4519.8, 29.96,  4489.0,  18.5,   0.00,   5.05,  -15.93,   1.86,   0.22,   0.01,   0.00, 316.4, 316.6,  27.9,  27.9,   3.0,   0.1,  24.26,  21.24,     3.77,  175.14,   60.36,  12.43, 1148.6,  246.86,  256.78,  256.41,  260.83,  248.96,  265.92, 1083.70, 1042.64, 1091.54, 1066.78, 1088.93, 1059.74,  886.99,  4433.1,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.5,     16
2014-03-29, 22:54:11,  +00:00,       ,   40.2249527, -111.7192001,  4518.8, 29.96,  4490.1,  18.5,   0.00,   6.28,  -16.48,   1.97,  -0.14,  -0.01,   0.02, 316.0, 317.6,  27.9,  27.9,   3.0,   0.1,  23.74,  21.44,     3.75,  174.98,   60.08,  12.57, 1132.8,  247.03,  256.72,  256.53,  260.94,  249.05,  265.93, 1086.83, 1051.12, 1100.92, 1076.82, 1094.40, 1065.45,  893.34,  4434.2,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     16
2014-03-29, 22:54:12,  +00:00,       ,   40.2249794, -111.7192154,  4518.8, 29.96,  4490.1,  18.5,   0.00,   6.84,  -26.90,   2.02,  -0.09,  -0.00,   0.02, 315.4, 316.5,  27.9,  27.9,   3.1,   0.1,  23.59,  21.53,     3.74,  174.91,   59.21,  12.47, 1091.4,  247.15,  256.83,  256.67,  261.05,  249.16,  266.04, 1087.55, 1054.02, 1106.67, 1080.68, 1099.00, 1066.66,  894.49,  4434.2,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     16
2014-03-29, 22:54:13,  +00:00,       ,   40.2250061, -111.7192383,  4517.8, 29.96,  4490.3,  18.5,   0.00,   7.33,  -31.79,   2.10,  -0.03,  -0.02,  -0.01, 315.0, 315.4,  27.9,  27.9,   3.0,   0.1,  23.64,  21.58,     3.76,  174.86,   58.87,  12.74, 1065.1,  247.26,  256.84,  256.70,  261.13,  249.22,  266.11, 1088.46, 1055.87, 1112.77, 1081.29, 1101.71, 1065.01,  893.35,  4434.3,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.5,     16
2014-03-29, 22:54:14,  +00:00,       ,   40.2250404, -111.7192688,  4517.8, 29.96,  4490.3,  18.5,   0.00,   7.78,  -23.90,   2.01,  -0.12,   0.00,  -0.02, 314.8, 314.6,  27.9,  27.9,   3.0,   0.1,  23.68,  21.61,     3.77,  174.82,   58.76,  12.84, 1048.7,  247.36,  256.91,  256.85,  261.21,  249.34,  266.18, 1089.06, 1055.07, 1114.97, 1079.17, 1104.36, 1062.55,  893.44,  4434.4,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.5,     16
2014-03-29, 22:54:15,  +00:00,       ,   40.2250710, -111.7192917,  4517.8, 29.96,  4490.3,  18.2,   0.00,   8.22,  -24.55,   1.86,  -0.02,  -0.01,  -0.01, 314.6, 314.2,  27.9,  27.9,   3.0,   0.1,  23.64,  21.63,     3.80,  174.80,   58.49,  12.98, 1039.5,  247.55,  257.03,  256.99,  261.36,  249.47,  266.29, 1090.09, 1052.93, 1118.39, 1076.46, 1109.45, 1060.04,  893.46,  4434.4,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.5,     16
2014-03-29, 22:54:16,  +00:00,       ,   40.2251015, -111.7193222,  4517.8, 29.96,  4490.4,  18.2,   0.00,   8.67,  -16.45,   1.94,   0.03,   0.01,   0.03, 314.5, 314.0,  27.9,  27.9,   3.0,   0.1,  23.48,  21.64,     3.76,  174.79,   58.60,  13.00, 1045.7,  247.57,  256.98,  256.98,  261.35,  249.46,  266.28, 1093.20, 1050.84, 1119.29, 1073.64, 1113.34, 1057.41,  892.45,  4434.5,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     10,  11.0,     16
2014-03-29, 22:54:17,  +00:00,       ,   40.2251396, -111.7193604,  4516.8, 29.96,  4489.1,  18.2,   0.00,   9.16,  -16.01,   1.83,   0.09,   0.02,   0.00, 314.6, 314.1,  27.9,  27.9,   3.0,   0.1,  23.45,  21.65,     3.68,  174.77,   58.35,  12.66, 1045.0,  247.73,  257.01,  257.11,  261.45,  249.56,  266.34, 1093.59, 1048.76, 1117.55, 1070.84, 1114.21, 1054.71,  891.84,  4433.2,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     15
2014-03-29, 22:54:18,  +00:00,       ,   40.2251740, -111.7193832,  4516.8, 29.96,  4489.2,  18.2,   0.00,   9.41,  -16.00,   1.78,  -0.05,  -0.02,  -0.01, 315.3, 314.3,  27.9,  27.9,   3.0,   0.0,  23.42,  21.65,     3.35,  174.77,   57.41,  12.22,  988.5,  247.76,  256.98,  257.14,  261.43,  249.58,  266.41, 1093.69, 1048.18, 1119.20, 1070.08, 1112.18, 1052.84,  890.96,  4433.3,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     10,  11.0,     15
2014-03-29, 22:54:19,  +00:00,       ,   40.2252121, -111.7194214,  4516.8, 29.96,  4489.0,  18.2,   0.00,   9.54,  -16.00,   1.82,  -0.14,  -0.01,   0.00, 315.6, 315.4,  27.9,  27.8,   3.0,   0.1,  23.36,  21.70,     3.26,  174.76,   57.18,  12.37,  963.7,  247.93,  257.03,  257.22,  261.55,  249.70,  266.46, 1095.72, 1043.15, 1119.88, 1068.10, 1103.52, 1049.35,  887.01,  4433.1,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     10,  11.0,     16
2014-03-29, 22:54:20,  +00:00,       ,   40.2252502, -111.7194595,  4516.8, 29.96,  4488.9,  18.2,   0.00,   9.58,  -16.00,   1.78,  -0.16,   0.01,   0.00, 315.7, 315.9,  27.9,  27.8,   2.9,   0.1,  23.19,  22.24,     3.28,  174.75,   57.09,  12.40,  957.7,  247.97,  257.05,  257.24,  261.56,  249.72,  266.47, 1091.74, 1036.28, 1113.88, 1064.66, 1100.87, 1044.64,  885.96,  4433.0,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     10,  11.5,     16
2014-03-29, 22:54:21,  +00:00,       ,   40.2252884, -111.7194901,  4515.8, 29.96,  4488.8,  18.2,   0.00,   9.68,  -16.00,   1.86,  -0.14,   0.00,  -0.14, 315.7, 316.1,  27.9,  27.8,   2.9,   0.1,  22.86,  22.61,     3.26,  174.75,   56.96,  12.44,  955.0,  248.07,  257.10,  257.31,  261.60,  249.75,  266.58, 1085.73, 1033.49, 1109.38, 1061.13, 1099.72, 1041.67,  886.64,  4432.9,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.5,     16
2014-03-29, 22:54:22,  +00:00,       ,   40.2253227, -111.7195206,  4515.8, 29.96,  4488.6,  18.2,   0.00,   9.60,  -16.00,   2.11,  -0.13,   0.00,   0.03, 315.5, 316.1,  27.9,  27.8,   2.9,   0.0,  22.85,  22.83,     3.25,  174.74,   56.78,  12.50,  948.9,  248.19,  257.18,  257.42,  261.64,  249.88,  266.64, 1078.41, 1032.09, 1107.79, 1055.60, 1095.26, 1039.07,  885.45,  4432.7,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     16
2014-03-29, 22:54:23,  +00:00,       ,   40.2253647, -111.7195511,  4515.8, 29.96,  4489.8,  18.2,   0.00,   9.31,   -4.60,   2.08,  -0.08,  -0.01,  -0.02, 315.1, 315.5,  27.9,  27.8,   2.9,   0.0,  23.33,  22.85,     3.29,  174.73,   56.87,  12.56,  948.2,  248.29,  257.19,  257.46,  261.68,  249.93,  266.69, 1075.10, 1032.18, 1107.71, 1048.35, 1087.94, 1035.53,  886.99,  4433.9,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     10,  11.0,     15
2014-03-29, 22:54:24,  +00:00,       ,   40.2253952, -111.7195740,  4515.8, 29.96,  4489.8,  18.2,   0.00,   9.10,   -6.25,   1.86,  -0.12,   0.01,  -0.03, 315.4, 315.0,  27.9,  27.9,   2.8,   0.1,  23.88,  22.62,     3.26,  174.72,   56.86,  12.48,  952.3,  248.34,  257.18,  257.47,  261.70,  249.93,  266.76, 1073.55, 1030.86, 1106.80, 1045.96, 1086.04, 1032.74,  885.86,  4433.9,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     15
2014-03-29, 22:54:25,  +00:00,       ,   40.2254257, -111.7196121,  4515.8, 29.96,  4489.8,  18.2,   0.00,   8.67,   -1.43,   1.37,  -0.18,   0.00,  -0.03, 315.1, 315.0,  27.9,  27.8,   2.9,   0.1,  24.08,  22.44,     3.25,  174.72,   56.90,  12.46,  947.3,  248.42,  257.18,  257.49,  261.71,  249.96,  266.78, 1072.55, 1029.04, 1106.88, 1044.86, 1086.11, 1030.61,  884.32,  4433.9,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     10,  11.0,     16
2014-03-29, 22:54:26,  +00:00,       ,   40.2254562, -111.7196350,  4515.8, 29.96,  4489.8,  18.2,   0.00,   7.66,    1.39,   1.57,  -0.32,   0.01,   0.01, 315.3, 314.8,  27.9,  27.8,   2.8,   0.0,  24.28,  22.65,     3.25,  174.71,   56.99,  12.47,  946.5,  248.45,  257.15,  257.51,  261.68,  249.99,  266.78, 1071.41, 1028.69, 1107.44, 1044.27, 1087.10, 1028.18,  884.21,  4433.9,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     10,  11.5,     16
2014-03-29, 22:54:27,  +00:00,       ,   40.2254791, -111.7196503,  4516.8, 29.96,  4489.9,  18.2,   0.00,   6.63,   15.02,   1.65,  -0.30,   0.01,   0.00, 315.3, 315.0,  27.9,  27.8,   2.8,   0.0,  24.27,  23.21,     3.31,  174.71,   57.09,  12.49,  956.4,  248.52,  257.07,  257.51,  261.69,  250.02,  266.78, 1071.03, 1026.54, 1103.61, 1043.18, 1086.38, 1027.20,  881.59,  4434.0,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     10,  11.5,     16
2014-03-29, 22:54:28,  +00:00,       ,   40.2255058, -111.7196732,  4516.8, 29.96,  4490.2,  18.2,   0.00,   5.56,   15.97,   1.85,  -0.31,  -0.01,   0.03, 315.3, 315.2,  27.9,  27.9,   2.8,   0.0,  24.14,  23.56,     3.28,  174.72,   57.51,  12.52,  975.0,  248.58,  257.08,  257.55,  261.71,  250.06,  266.78, 1070.73, 1025.36, 1100.48, 1042.20, 1085.16, 1027.57,  880.55,  4434.3,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     16
2014-03-29, 22:54:29,  +00:00,       ,   40.2255211, -111.7196808,  4516.8, 29.96,  4488.5,  18.2,   0.00,   4.35,   16.13,   1.67,  -0.19,   0.01,  -0.01, 315.6, 315.7,  27.9,  27.9,   2.8,   0.1,  23.92,  23.80,     3.33,  174.71,   57.69,  12.42,  986.2,  248.67,  257.08,  257.60,  261.73,  250.07,  266.85, 1068.13, 1025.53, 1098.72, 1043.20, 1087.50, 1027.77,  880.54,  4432.6,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  10.5,     15
2014-03-29, 22:54:30,  +00:00,       ,   40.2255363, -111.7196884,  4517.8, 29.96,  4488.5,  18.2,   0.00,   3.17,   27.89,   1.76,  -0.15,  -0.00,  -0.03, 315.5, 316.0,  27.9,  27.9,   2.9,   0.1,  23.96,  23.98,     3.30,  174.71,   57.69,  12.41,  991.5,  248.71,  257.07,  257.60,  261.67,  250.07,  266.87, 1071.73, 1024.43, 1098.48, 1043.59, 1090.28, 1028.08,  880.75,  4432.6,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     15
2014-03-29, 22:54:32,  +00:00,       ,   40.2255440, -111.7196960,  4518.8, 29.96,  4488.3,  18.2,   0.00,   0.00,   30.69,   2.01,  -0.20,   0.01,  -0.02, 315.2, 315.8,  27.9,  27.9,   2.8,   0.0,  24.36,  24.23,     3.31,  174.69,   57.77,  12.37,  989.3,  248.83,  257.05,  257.60,  261.65,  250.07,  266.90, 1077.87, 1021.28, 1102.99, 1045.86, 1094.97, 1029.60,  883.13,  4432.3,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     16
2014-03-29, 22:54:33,  +00:00,       ,   40.2255440, -111.7196960,  4518.8, 29.96,  4488.2,  18.2,   0.00,   0.00,   20.56,   2.15,  -0.20,   0.00,   0.00, 315.0, 315.8,  27.9,  27.9,   2.8,   0.0,  23.82,  24.10,     3.29,  174.68,   57.77,  12.38,  994.5,  248.87,  257.05,  257.60,  261.65,  250.07,  266.89, 1080.69, 1020.06, 1105.30, 1047.33, 1098.45, 1030.83,  880.56,  4432.2,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.5,     16
2014-03-29, 22:54:34,  +00:00,       ,   40.2255440, -111.7196960,  4518.8, 29.96,  4488.0,  18.2,   0.00,   0.00,    2.71,   2.19,  -0.21,  -0.00,   0.01, 314.8, 315.8,  27.9,  27.9,   2.8,   0.1,  23.68,  23.60,     3.31,  174.67,   57.66,  12.39,  989.6,  248.92,  257.01,  257.60,  261.65,  250.07,  266.91, 1082.48, 1023.38, 1108.12, 1047.76, 1098.97, 1031.27,  884.06,  4432.1,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     16
2014-03-29, 22:54:35,  +00:00,       ,   40.2255440, -111.7196960,  4518.8, 29.96,  4489.3,  18.2,   0.00,   0.00,    0.23,   2.21,  -0.21,  -0.00,  -0.00, 314.7, 315.8,  27.9,  27.9,   2.8,   0.0,  23.39,  22.97,     3.31,  174.65,   57.82,  12.40,  990.6,  248.98,  257.02,  257.60,  261.65,  250.07,  266.91, 1085.73, 1024.51, 1110.03, 1048.18, 1100.30, 1029.98,  883.51,  4433.4,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  10.5,     15
2014-03-29, 22:54:36,  +00:00,       ,   40.2255440, -111.7196960,  4518.8, 29.96,  4489.5,  18.2,   0.00,   0.00,    9.11,   2.20,  -0.20,   0.00,   0.00, 314.6, 315.8,  27.9,  27.9,   2.8,   0.1,  23.04,  22.74,     3.27,  174.63,   57.70,  12.42,  985.0,  248.99,  256.96,  257.60,  261.65,  250.07,  266.91, 1088.33, 1024.83, 1112.39, 1049.44, 1101.09, 1029.95,  886.98,  4433.6,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     15
2014-03-29, 22:54:37,  +00:00,       ,   40.2255440, -111.7196960,  4518.8, 29.96,  4489.6,  18.2,   0.00,   0.00,    0.61,   2.21,  -0.19,   0.01,   0.01, 314.6, 315.8,  27.9,  27.9,   2.8,   0.0,  23.12,  22.56,     3.28,  174.61,   57.71,  12.46,  990.4,  249.09,  257.03,  257.62,  261.65,  250.07,  266.91, 1088.60, 1028.02, 1112.01, 1049.81, 1101.74, 1029.71,  886.96,  4433.7,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     15
2014-03-29, 22:54:38,  +00:00,       ,   40.2255440, -111.7196960,  4518.8, 29.96,  4489.8,  18.2,   0.00,   0.00,    0.02,   2.19,  -0.20,   0.00,  -0.01, 314.5, 315.8,  27.9,  27.9,   2.7,   0.1,  22.86,  22.74,     3.30,  174.60,   57.77,  12.35, 1003.4,  249.12,  257.02,  257.63,  261.63,  250.07,  266.91, 1086.30, 1027.21, 1107.94, 1051.12, 1103.26, 1029.80,  884.57,  4433.9,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     16
2014-03-29, 22:54:39,  +00:00,       ,   40.2255440, -111.7196960,  4518.8, 29.96,  4489.9,  18.2,   0.00,   0.00,   -2.06,   2.21,  -0.19,  -0.01,   0.01, 314.4, 315.8,  27.9,  27.9,   2.8,   0.1,  23.00,  22.48,     3.37,  174.60,   57.80,  12.37,  992.9,  249.14,  257.04,  257.64,  261.62,  250.07,  266.91, 1084.62, 1025.82, 1105.95, 1052.47, 1105.35, 1030.95,  886.96,  4434.0,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.5,     16
2014-03-29, 22:54:40,  +00:00,       ,   40.2255440, -111.7196960,  4518.8, 29.96,  4490.0,  18.2,   0.00,   0.00,  -13.20,   2.20,  -0.18,   0.00,  -0.00, 314.4, 315.8,  27.9,  27.9,   2.8,   0.1,  23.09,  22.54,     3.23,  174.60,   57.80,  12.36,  998.3,  249.21,  257.03,  257.65,  261.62,  250.07,  266.94, 1079.72, 1027.34, 1104.12, 1052.88, 1106.46, 1032.92,  886.64,  4434.1,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     16
2014-03-29, 22:54:41,  +00:00,       ,   40.2255402, -111.7196960,  4518.8, 29.96,  4488.1,  18.2,   0.00,   0.00,   -1.09,   2.15,  -0.19,   0.00,  -0.02, 314.3, 315.8,  27.9,  27.9,   2.8,   0.1,  23.15,  22.44,     3.30,  174.60,   57.75,  12.40,  996.3,  249.26,  257.04,  257.69,  261.58,  250.07,  266.92, 1078.22, 1026.52, 1109.18, 1053.41, 1109.20, 1034.37,  886.97,  4432.2,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  10.5,     15
2014-03-29, 22:54:42,  +00:00,       ,   40.2255402, -111.7196960,  4518.8, 29.96,  4487.9,  18.2,   0.00,   0.00,    2.80,   2.18,  -0.19,   0.01,  -0.02, 314.3, 315.8,  27.9,  27.9,   2.8,   0.0,  23.19,  22.42,     3.28,  174.59,   57.70,  12.40,  991.6,  249.31,  257.03,  257.73,  261.53,  250.07,  266.91, 1081.00, 1024.81, 1111.10, 1053.23, 1110.54, 1034.74,  887.00,  4432.0,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     15
2014-03-29, 22:54:43,  +00:00,       ,   40.2255402, -111.7196960,  4518.8, 29.96,  4487.7,  18.2,   0.00,   0.00,    0.13,   2.22,  -0.16,   0.02,  -0.00, 314.2, 315.8,  27.9,  27.9,   2.7,   0.0,  23.21,  22.51,     3.30,  174.59,   57.66,  12.42,  988.4,  249.39,  257.01,  257.68,  261.57,  250.07,  266.94, 1084.00, 1024.32, 1111.27, 1052.96, 1108.80, 1034.27,  887.00,  4431.8,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     15
2014-03-29, 22:54:44,  +00:00,       ,   40.2255402, -111.7196960,  4518.8, 29.96,  4487.6,  18.2,   0.00,   0.00,    0.00,   2.26,  -0.13,   0.00,   0.00, 314.1, 315.8,  27.9,  27.9,   2.7,   0.1,  23.22,  22.57,     3.32,  174.59,   57.87,  12.33, 1000.3,  249.46,  257.01,  257.71,  261.52,  250.06,  266.93, 1083.25, 1025.45, 1111.08, 1052.49, 1106.92, 1033.56,  887.00,  4431.7,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     15
2014-03-29, 22:54:45,  +00:00,       ,   40.2255440, -111.7196960,  4518.8, 29.96,  4487.4,  18.2,   0.00,   0.00,   -7.97,   2.11,  -0.11,   0.01,  -0.03, 314.4, 315.8,  27.9,  27.9,   2.7,   0.1,  23.23,  22.34,     3.23,  174.60,   57.81,  12.35, 1004.2,  249.50,  257.04,  257.70,  261.51,  250.07,  266.99, 1080.34, 1027.09, 1112.19, 1052.75, 1107.27, 1033.11,  887.00,  4431.5,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     16
2014-03-29, 22:54:46,  +00:00,       ,   40.2255440, -111.7197113,  4518.8, 29.96,  4487.8,  18.2,   0.00,   0.00,   -0.47,   2.22,  -0.08,   0.00,   0.03, 314.4, 315.8,  27.9,  27.9,   2.7,   0.0,  23.25,  22.26,     3.25,  174.60,   57.73,  12.36,  993.6,  249.52,  257.02,  257.71,  261.51,  249.99,  267.01, 1079.63, 1029.03, 1113.18, 1051.38, 1104.46, 1033.06,  887.00,  4431.9,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  10.5,     16
2014-03-29, 22:54:47,  +00:00,       ,   40.2255440, -111.7197037,  4518.8, 29.96,  4489.4,  18.2,   0.00,   0.00,   -0.01,   2.16,  -0.11,  -0.00,  -0.00, 314.3, 315.8,  27.9,  27.9,   2.7,   0.0,  23.34,  22.43,     3.24,  174.60,   57.91,  12.38,  998.2,  249.57,  257.02,  257.70,  261.51,  249.96,  267.00, 1080.49, 1029.30, 1115.47, 1050.18, 1105.84, 1032.50,  887.00,  4433.5,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  10.5,     15
2014-03-29, 22:54:48,  +00:00,       ,   40.2255440, -111.7197037,  4517.8, 29.96,  4490.1,  18.2,   0.00,   0.00,   -2.14,   2.20,  -0.10,   0.01,  -0.00, 314.3, 315.8,  27.9,  27.9,   2.7,   0.0,  23.42,  22.49,     3.30,  174.59,   57.84,  12.36,  997.2,  249.64,  257.04,  257.73,  261.51,  249.97,  267.04, 1079.73, 1029.07, 1115.53, 1049.08, 1104.23, 1031.52,  887.00,  4434.2,   0,  GPS,  133.7, 110.30, 110.30, 118.850, 125.300,       ,       ,       ,      ,       ,       ,   11.7,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     10,  11.0,     15
